title,text,authors,published_date,top_image,videos,keywords,summary,Mandals,Districts
Stubble Burning: States Asked To Ensure Non-Stop Supply Of Paddy Straw For Ex-Situ Utilisation,"New Delhi: The Commission for Air Quality Management (CAQM) has asked Punjab, Haryana and Uttar Pradesh to formulate a policy to ensure continuous supply of paddy straw for ex-situ utilisation and co-firing in thermal power plants. Co-firing of paddy straw pellets (up to 10 per cent) with coal in thermal power plants is one of the important ex-situ stubble management strategies. Paddy straw is also used as in waste-to-energy plants, brick kilns and end products such as pellets, bio-fuels (bio-ethanol, compressed bio gas), particle board, panel furniture and packaging material.

Also Read: India Struggles To Put Out Crop Waste Fires That Fuel Air Pollution

Paddy straw burning in Punjab, Haryana, and Uttar Pradesh is a major reason behind the alarming spike in air pollution levels in the national capital in October and November.

Farmers set their fields on fire to quickly clear off the crop residue before cultivating wheat and potato.

Punjab generates around 20 million tons of paddy straw annually. Haryana and eight NCR districts of Uttar Pradesh produce around 7.5 million tons and 0.75 million tons of paddy straw on an average.

The National Thermal Power Corporation Limited (NTPC), a potential major user of paddy straw in thermal power plants, had earlier told the commission that it is technically feasible to co-fire paddy straw-based pellets (5 per cent to 10 per cent) along with coal.

Also Read: Most Cities Covered Under National Clean Air Programme Showed Improvement In PM10 Levels: Government

It informed that efforts have been initiated for the use up to 5 million tons of biomass pellets per annum in 17 plants.

The air quality panel has now directed the states to formulate a policy framework for “ensuring assured and continuous supply of raw material to plants utilising paddy crop residue”.

It also asked the states to utilise paddy straw pellets in their own thermal power plants in the NCR region “since huge quality of straw is available proximate to TPPs”.

States have been advised to develop low-cost, long-term paddy straw storage facilities and facilitate setting up of paddy straw pelletising units at strategic geographic locations to optimise supply chain logistics.

Also Read: PM2.5, PM10 Levels Were Above Safe Limit In Delhi Throughput Summer: Report

(This story has not been edited by NDTV staff and is published from a syndicated feed.)

NDTV – Dettol have been working towards a clean and healthy India since 2014 via the Banega Swachh India initiative, which is helmed by Campaign Ambassador Amitabh Bachchan. The campaign aims to highlight the inter-dependency of humans and the environment, and of humans on one another with the focus on One Health, One Planet, One Future – Leaving No One Behind. It stresses on the need to take care of, and consider, everyone’s health in India – especially vulnerable communities – the LGBTQ population, indigenous people, India’s different tribes, ethnic and linguistic minorities, people with disabilities, migrants, geographically remote populations, gender and sexual minorities. In wake of the current COVID-19 pandemic, the need for WASH (Water, Sanitation and Hygiene) is reaffirmed as handwashing is one of the ways to prevent Coronavirus infection and other diseases. The campaign will continue to raise awareness on the same along with focussing on the importance of nutrition and healthcare for women and children, fight malnutrition, mental wellbeing, self care, science and health, adolescent health & gender awareness. Along with the health of people, the campaign has realised the need to also take care of the health of the eco-system. Our environment is fragile due to human activity, which is not only over-exploiting available resources, but also generating immense pollution as a result of using and extracting those resources. The imbalance has also led to immense biodiversity loss that has caused one of the biggest threats to human survival – climate change. It has now been described as a “code red for humanity.” The campaign will continue to cover issues like air pollution, waste management, plastic ban, manual scavenging and sanitation workers and menstrual hygiene. Banega Swasth India will also be taking forward the dream of Swasth Bharat, the campaign feels that only a Swachh or clean India where toilets are used and open defecation free (ODF) status achieved as part of the Swachh Bharat Abhiyan launched by Prime Minister Narendra Modi in 2014, can eradicate diseases like diahorrea and the country can become a Swasth or healthy India.",['Aastha Ahuja'],2022-08-02 07:26:06+00:00,https://w.ndtvimg.com/sites/3/2022/08/02125548/Stubble_Burning_Paddy_Straw_For_Ex-Situ_Utilisation_istock_660x330.jpg,[],[],,"['Kamareddy', 'Koheda', 'Warangal', 'Bela', 'Bhiknoor']","['Kamareddy', 'Adilabad', 'Khammam', 'Rangareddy', 'Hyderabad', 'Nizamabad']"
NHRC seeks detailed report from Punjab on stubble burning,"Chandigarh [India], November 11 (ANI): The National Human Rights Commission (NHRC) on Thursday held a high-level review meeting via video conference with Punjab Chief Secretary Vijay Kumar Janjua and state government officials regarding the increasing air pollution and sought a detailed report on the stubble burning in the state.

According to an official release, the NHRC expressed strong concern over stubble burning cases in North India, especially in Punjab as the air quality has turned ‘severe’ in many cities and has been affecting the health of the people as well as putting seriously impacting on those with existing illnesses.

The commission said that incidents of stubble burning should be strictly curtailed. It said that if the situation was not improved, a heavy penalty would be imposed on Punjab.

On this occasion, the Commission reviewed the cases related to stubble management in Punjab from the Chief Secretary and also sought some data in this regard.

The Chief Secretary said that under the leadership of Chief Minister Bhagwant Mann, the entire machinery of the state is putting efforts to reduce the incidence of stubble burning this year and farmers are being encouraged and made aware not to burn stubble.

The Chief Secretary said that every week a meeting is being held with all Deputy Commissioners and higher officials of Punjab for stubble management so that effective measures can be taken to prevent stubble burning.

The Chief Secretary said that more focus has been given by the authorities on those hot spots in the villages where the cases of farm fires were detected in the previous years.

Apart from this, a senior IAS officer has been placed in charge of each 23 districts of the state and they have been directed to work at the grass root level to closely review the stubble management and prevent stubble burning cases, the Chief Secretary said.

The Chief Secretary appealed to the farmers not to burn stubble under any circumstances for the healthy future of children and youth and to cooperate with the government for its management. (ANI)

This report is filed by ANI news service. TheNewsMill holds no responsibility for this content.","['About Ani', 'Ani Is A Leading Multimedia News Agency.']",2022-11-11 03:02:08+05:30,https://thenewsmill.com/wp-content/plugins/wonderm00ns-simple-facebook-open-graph-tags/fbimg.php?is_home=0&is_front_page=0&object_type=post&post_id=50508&object_id=50508&img=https%253A%252F%252Fthenewsmill.com%252Fwp-content%252Fuploads%252F2022%252F11%252Fnhrc-seeks-detailed-report-from-punjab-on-stubble-burning.jpg,[],[],,"['Kamareddy', 'Koheda', 'Warangal', 'Bela', 'Bhiknoor']","['Kamareddy', 'Adilabad', 'Khammam', 'Rangareddy', 'Hyderabad', 'Nizamabad']"
Delhi Air Pollution: SC Refuses To Accord Urgent Hearing On PIL Seeking Fresh Guidelines On Stubble Burning,"The plea has also sought appointment of a ""high-level committee"" under the chair-ship of a retired Supreme Court judge to tackle the air pollution crisis due to stubble burning. ( Image Source : PTI )

New Delhi: The Supreme Court on Thursday refused to accord urgent hearing to a PIL seeking fresh guidelines on stubble burning to curb air pollution in Delhi-NCR, saying some issues are not ""judicially amenable"" and stressing the need for ""genuine solutions"".

A bench comprising Chief Justice D Y Chandrachud and Justices Hima Kohli and J B Pardiwala asked lawyer Shashank Shekhar Jha, who filed the PIL, whether banning stubble burning alone would help in curbing air pollution.

“So what is your solution to Delhi pollution,” the CJI asked Jha.

On being told that stubble burning is causing pollution, the bench said, “So we ban it? Will that stop? Do we enforce it against every farmer? Let us think of some genuine solutions. There are things, (where) courts can do something and there are something that courts cannot do. We are to look at the judicial aspects.” ""Some matters, courts can look into and some it cannot. Since they are not judicially amenable... We have heard you and it would not be taken up now,” the CJI said.

ALSO READ | Delhi Excise Policy: ED Arrests 2 Andhra & Telangana Based Executives In Money Laundering Case

The PIL has sought a direction to schools, colleges and government and private offices to go virtual/online.

The lawyer alleged that the problem of pollution comes up every year and there is a serious threat on the life and liberty due to the smog in Delhi-National Capital Region.

The plea has also sought appointment of a ""high-level committee"" under the chair-ship of a retired Supreme Court judge to tackle the air pollution crisis due to stubble burning.

(This report has been published as part of the auto-generated syndicate wire feed. Apart from the headline, no editing has been done in the copy by ABP Live.)",[],2022-11-10 13:08:27+05:30,https://feeds.abplive.com/onecms/images/uploaded-images/2022/11/10/d8e68132346712c16144d2da42c89d9f166806588199925_original.jpg?impolicy=abp_cdn&imwidth=1200&imheight=628,[],[],,"['Kamareddy', 'Koheda', 'Warangal', 'Bela', 'Bhiknoor']","['Kamareddy', 'Adilabad', 'Khammam', 'Rangareddy', 'Hyderabad', 'Nizamabad']"
Delhi govt starts free spraying of Pusa bio-decomposer to prevent stubble burning,"By PTI

NEW DELHI: The Delhi government on Tuesday started free spraying of Pusa bio-decomposer in agricultural fields to prevent stubble burning in the capital.

Prepared by scientists at the Indian Agricultural Research Institute (IARI) here, the Pusa bio-decomposer is a microbial solution which can turn paddy straw into manure in 15-20 days.

Environment Minister Gopal Rai, who sprayed the bio-decomposer in a field in Burari, said the spraying of the solution got delayed due to rains earlier this month.

The solution will be sprayed on 5,000 acres of basmati and non-basmati fields in the capital this year.

The Pusa bio-decomposer was used on 4,300 acres of land belonging to 844 farmers in Delhi last year.

In 2020, 310 farmers had used it on 1,935 acres of land.

The Delhi government has set up 21 teams to create awareness about the effectiveness of bio-decomposer and register farmers who want to use the solution in their fields.

According to officials, spraying of bio-decomposer costs just Rs 30 per acre.

In 2021, a third-party audit conducted to ascertain the impact of the microbial solution in Delhi showed that it was 95 percent effective, following which Kejriwal had requested the Centre to distribute it free in neighbouring states.

Along with unfavourable meteorological conditions, paddy straw burning in Punjab and Haryana is a major reason behind the alarming spike in air pollution levels in the national capital in October and November.

Farmers set their fields on fire to quickly clear off the crop residue before cultivating wheat and vegetables.

According to the IARI data, Punjab had reported 71,304 farm fires between September 15 and November 30 last year and 83,002 farm fires in the corresponding period in 2020.

Last year, the share of farm fires in Delhi's PM 2.5 pollution had peaked to 48 per cent on November 7.

NEW DELHI: The Delhi government on Tuesday started free spraying of Pusa bio-decomposer in agricultural fields to prevent stubble burning in the capital. Prepared by scientists at the Indian Agricultural Research Institute (IARI) here, the Pusa bio-decomposer is a microbial solution which can turn paddy straw into manure in 15-20 days. Environment Minister Gopal Rai, who sprayed the bio-decomposer in a field in Burari, said the spraying of the solution got delayed due to rains earlier this month. The solution will be sprayed on 5,000 acres of basmati and non-basmati fields in the capital this year. The Pusa bio-decomposer was used on 4,300 acres of land belonging to 844 farmers in Delhi last year. In 2020, 310 farmers had used it on 1,935 acres of land. The Delhi government has set up 21 teams to create awareness about the effectiveness of bio-decomposer and register farmers who want to use the solution in their fields. According to officials, spraying of bio-decomposer costs just Rs 30 per acre. In 2021, a third-party audit conducted to ascertain the impact of the microbial solution in Delhi showed that it was 95 percent effective, following which Kejriwal had requested the Centre to distribute it free in neighbouring states. Along with unfavourable meteorological conditions, paddy straw burning in Punjab and Haryana is a major reason behind the alarming spike in air pollution levels in the national capital in October and November. Farmers set their fields on fire to quickly clear off the crop residue before cultivating wheat and vegetables. According to the IARI data, Punjab had reported 71,304 farm fires between September 15 and November 30 last year and 83,002 farm fires in the corresponding period in 2020. Last year, the share of farm fires in Delhi's PM 2.5 pollution had peaked to 48 per cent on November 7.",[],None,https://images.newindianexpress.com/uploads/user/imagelibrary/2021/12/13/w600X390/Stubble_burning_PTI.jpg,[],[],,"['Kamareddy', 'Koheda', 'Warangal', 'Bela', 'Bhiknoor']","['Kamareddy', 'Adilabad', 'Khammam', 'Rangareddy', 'Hyderabad', 'Nizamabad']"
"​Capital Chokehold | 27mn Ton Paddy Straw, Short Sowing Window: Farmers Race Against Time for Harvesting","As winter approaches, Delhi is bracing itself for plummeting air quality, made worse by stubble burning in neighbouring states. Besides being a health and environmental hazard, the issue is also a political one with the Aam Aadmi Party in power in both Delhi and Punjab. In this series, News18 studies the situation on ground, explores solutions with experts and attempts to answer if Delhiites will breathe easy this season.

Part 4 of 5

As the long rainy spell finally comes to an end over North-west India, paddy harvesting has gathered steam with farmers now racing against time to reap paddy sown on nearly 46 lakh hectares of land across Punjab, Haryana and parts of the National Capital Region (NCR).

With winter also beginning to set in, the conditions are now becoming conducive for air quality to worsen over the national capital.

PART 1 | Before Delhi, the Smoke Consumes Us. But Can’t Give Up Burning Stubble: Sangrur Farmers

While Delhi is breathing well this October so far with Air Quality Index (AQI) of 119, which lies in the moderate category, it is likely to worsen over the coming days as temperatures plummet further. According to the forecast issued by the System of Air Quality and Weather Forecasting and Research (SAFAR), the AQI may rise further as peak wind speed is likely to be ~ 8-12 km/h with moderate dispersion of pollutants.

According to India Metrological Department (IMD), dry weather is now likely to prevail over North-west India, with a weak probability of rains, encouraging farmers to complete the harvesting process. The southwest monsoon is also set to withdraw from all remaining parts of North-west India, and more parts of Central India in the next two-three days.

IMPACT OF STUBBLE BURNING

While nearly 1,100 incidents of farm fires have already been reported across Punjab, Haryana and NCR since September 15, their current impact over the air quality in Delhi has been negligible. The rains have washed away pollutants, but they have also led to foggy conditions which could further impact air quality with rise in PM2.5 and PM10 expected ahead of Diwali.

PART 2 | Delhi’s Dream of Clean Air Hinges on Punjab’s Largest Biogas Plant. Can AAP Govt Deliver?

The crop fires too are likely to increase as harvesting gains momentum. As many as 273 farm fire incidents were reported in the last three days, with a majority of them from Punjab where the weather remained largely dry. While the share of stubble burning in Delhi’s overall air pollution is considered to be 10-13 per cent, it can go up depending on the wind speeds and increase in fire counts.

A ton of paddy straw generates nearly three kilograms of particulate matter, two kilograms of Sulphur Dioxide (SO2), 60 kilograms of Carbon Monoxide (CO), 199 kilograms of ash, and nearly 1,460 kilograms of Carbon Dioxide, which creates a deadly concoction of pollutants in the air. According to experts, it also impacts the soil fertility and its natural biome.

27 MILLION TON PADDY STRAW

As per the estimate, nearly 27.6 million tons of paddy straw is likely to be generated this Kharif season, with the largest share from Punjab at 19.9 million tons, seven million tons from Haryana and around 0.67 million tons from parts of Uttar Pradesh under the National Capital Region (NCR).

PART 3 | ‘How Can We Set Fire to Field That Feeds Us?’ In Punjab, Some Are Doing Their Bit for Clean Air

“Agricultural residual burning is a matter of serious concern due to its adverse impact on air quality and health of people. It is a gigantic task to collect, mobilise and then dispose of over 27 million tons of paddy straw – all of which comes out in a short period of 25-30 days,” said Dr MM Kutty, chairperson of Commission of Air Quality Management (CAQM).

However, the most concerning is the non-Basmati variety of paddy, which constitutes most of the paddy sown in the region. As per data, of the total 46 lakh hectare of land under paddy in Punjab, Haryana and NCR, 13.5 lakh hectares is covered by Basmati, while a staggering 32.5 lakh hectares is non-basmati.

PART 5 | Caught in Political Slugfest, Will Delhi’s Smog Story Be Any Different This Year?

“Most of Basmati can be managed through in-situ management. But in case of non-Basmati, the Silica content is very high, which prevents its usage even as fodder for the cattle. So, we are trying to manage it systematically through alternatives like using it as an economical resource for biomass plants, waste-to-energy units, packaging industry and co-firing in thermal power plants which can help us to reduce the consumption of coal. We have to control farm fires and reduce air pollution, but we also need to make agriculture practices more sustainable,” he said.

The Basmati varieties also require less time to mature and are harvested early, giving farmers more time to sow the next crop.

As per the government data, as many as 71, 304 farm fires were reported in Punjab, 6,987 in Haryana, and 252 in NCR-UP last year. An analysis by Centre for Science and Environment (CSE) showed the peak 24-hour PM 2.5 levels in Delhi-NCR were ‘alarmingly high’ last winter, with its worst days being almost five times worse than average. The pollution levels had begun to cross ‘severe’ levels post October 20. This year too, the air quality is likely to deteriorate in the coming week.

Read all the Latest News India and Breaking News here",['About The Author'],2022-10-17 09:21:31+05:30,https://images.news18.com/ibnlive/uploads/2022/09/stubble-burning-166425856816x9.jpg,[],[],,"['Kamareddy', 'Koheda', 'Warangal', 'Bela', 'Bhiknoor']","['Kamareddy', 'Adilabad', 'Khammam', 'Rangareddy', 'Hyderabad', 'Nizamabad']"
Bhagwant Mann govt acts tough on stubble burning! 4 agri officers suspended for negligence,"The Punjab government on Sunday suspended four officials of the Agriculture Department as stubble burning continued unabated in the agrarian state with 1,761 fresh incidents.The development came as the share of stubble burning in Delhi's PM2.5 pollution rose to 26 per cent, the highest this year, with forecasters saying that slow wind speed and an increase in stubble burning, especially in Punjab, may make it worse. Following directions of Chief Minister Bhagwant Mann, Agriculture Minister Kuldeep Singh Dhaliwal placed four agriculture officers under suspension with immediate effect for dereliction of duty, an official release said.

The suspended officials are Chief Agriculture Officer (Sangrur) Harbans Singh, and agriculture officers Satish Kumar (Samana in Patiala), Harpal Singh (Chohla Sahib in Tarn Taran) and Bhupinder Singh (Patti in Tarn Taran), it said. According to Punjab Remote Sensing Centre data, 1,761 farm fires were reported in Punjab on Sunday.

Of these, Sangrur recorded the highest number of farm fires at 323, followed by 249 in Patiala, 122 in Fatehgarh Sahib, 114 in Bathinda, 110 in Tarn Taran, 107 in Ferozepur and 100 in Ludhiana, the data showed. The Punjab government has adopted a zero-tolerance policy against stubble burning and has been organising campaigns across the state to sensitise farmers not to burn stubble, the release said.

The CM had categorically asked agriculture officers to work at the grassroots level to ensure crop residue is not set ablaze, it said. But the government found these officers were not adhering to the directions, it added. During the suspension period, these four officers will report to the office of the director of Department of Agriculture and Farmers' Welfare, Mohali, the release stated.

From September 15 to October 30, 13,873 incidents of stubble burning were recorded in Punjab, the Punjab Remote Sensing Centre data showed. During the same period in 2020 and 2021, the state had reported 25,986 and 10,229 stubble burning incidents, respectively. Punjab had recorded 2,799 and 1,373 active fire incidents on October 30 in 2020 and 2021, respectively.

After Diwali, the state has seen a rise in the number of stubble burning incidents, with farmers setting crop residue on fire to clear their fields for sowing the next crop. Major farm fires are now being witnessed in Sangrur and Patiala in the Malwa region.

The Commission for Air Quality Management had on Thursday said the increased incidents of stubble burning in Punjab this year ""is a matter of serious concern"".

The air quality in parts of Punjab was recorded in 'moderate' and 'poor' categories, according to Central Pollution Control Board (CPCB) data.

The air quality index (AQI) in Amritsar, Khanna, Ludhiana, Jalandhar, Mandi Gobindgarh and Patiala stood at 210, 171, 277, 187, 173 and 179, respectively. In parts of Haryana, the air quality was recorded in 'poor' and 'very poor' categories, the CPCB data showed.

Faridabad recorded an AQI of 383, Manesar 357, Bahadurgarh 345, Gurugram 326, Charkhi Dadri 319, Bhiwani 311, Sonipat 298, Rohtak 296, Jind 283 and Ambala 231.

Chandigarh, the common capital of Punjab and Haryana, recorded an AQI of 182. An AQI between 0-50 is considered 'good', 51-100 'satisfactory', 101-200 'moderate', 201-300 'poor', 301-400 'very poor', and 401-500 'severe'.",['Zee Media Bureau'],None,https://english.cdn.zeenews.com/sites/default/files/2022/10/31/1110281-stubble-burning.jpg,[],[],,"['Kamareddy', 'Koheda', 'Warangal', 'Bela', 'Bhiknoor']","['Kamareddy', 'Adilabad', 'Khammam', 'Rangareddy', 'Hyderabad', 'Nizamabad']"
Delhi-NCR: Pollution started increasing once again due to stubble burning,"videoDetails

Delhi-NCR: Pollution started increasing once again due to stubble burning

| Updated: Oct 19, 2022, 10:58 AM IST

Once again the pollution levels in the national capital are rising as the farmers in the neighbouring Punjab and Haryana are clearing off the crop residue.",[],None,https://english.cdn.zeenews.com/sites/default/files/2022/10/19/1105392-03102022-untitleddesign-2022-10-03t133326.57823115873133133645.jpg,[],[],,"['Kamareddy', 'Koheda', 'Warangal', 'Bela', 'Bhiknoor']","['Kamareddy', 'Adilabad', 'Khammam', 'Rangareddy', 'Hyderabad', 'Nizamabad']"
"Red Chilli Prices Skyrocket In Telangana Due To Pest Attacks; Costs Rs 55,500 Per Quintal","Since January 2022, more than twenty farmers have committed suicide in Telanagana. Hundreds of farmers around the state have been hit by a pest infestation. In addition, farmers have been forced to adopt drastic measures due to their inability to repay debts.

More than 20 farmers have died by suicide in Telangana since January 2022. And the cause is ‘Chilli threats’, a pest attack that has affected hundreds of farmers across the state. And, the inability to pay back loans has pushed farmers to take the extreme step.

Human rights forum and independent organisation in Andhra Pradesh and Telangana formed a fact finding committee to investigate the issue.

“ Generally, a mirchi crop requires 1 lakh investment per acre. In addition to the family labour. This year the farmers have lost lakhs of investments in the fields and they have lost all their efforts”, says Dr. S Thirupathaiah, Human Rights Forum.

The rate of desi chilli has gone upto Rs 55,500 per quintal. This is higher than the price of one tola of gold. Compared to a year ago, the same chillies are priced at about Rs 8,000 to Rs 9,000 a quintal. The premiere desi variety was priced at Rs 20,000 a quintal. The price hike has been attributed to lower production across the country, increased demand in the international market and crop damage due to pests.

India’s Chilli Market

India is the world’s largest producer, consumer and exporter of chillies. Red chilli is grown extensively across Karnataka, Maharashtra and Madhya Pradesh.

The desi variety is grown in Andhra Pradesh and Telangana. It has a high demand both in India and overseas. It is used for food flavouring and colouring and in preparation of chemicals. But, these crops are vulnerable to pest attacks.

Agricultural minister, Narendra Singh Tomar said that around 40 to 80 percent of the damage to the chilli crop in the two states was because of the pest invasion. Devi Reddy lost her husband when he consumed weedicide. Heart broken from the loss, the future of her family now seems uncertain.

“In Mahabubabad district alone, around 40,000 hectares of chilli fields have been affected by this black thrips pest. And the yield of the crops have dropped to less than 10%. Most of the farmers are scheduled tribe farmers, small and marginal farmers. They could not bear this much loss to their crops,” adds Dr. S Thirupathaiah, Human Rights Forum.

Chilli thrips is an invasive pests species that comes from SouthEast Asia. It is less than 2 mm long. It is known to infest more than 225 species of plants. This includes corn, cotton, egg plant, pepper, strawberry, tomato and ofcourse chilli.

Chilli is a high investment crop with farmers investing more than Rs 80,000 to Rs 1,00,000 per acre. And farmers in Telangana have become hopeless. The government’s earlier promise of compensation after crop loss in January has not yet been fulfilled. But the farmers continue to seek help from the government.",[],None,https://kj1bcdn.b-cdn.net/media/69226/re.jpeg,[],[],,"['Mahabubabad', 'Kamareddy', 'Koheda', 'Warangal', 'Bela', 'Bhiknoor']","['Mahabubabad', 'Kamareddy', 'Adilabad', 'Khammam', 'Rangareddy', 'Hyderabad', 'Nizamabad']"
Farmers From 25 different States Arrive at Telangana to Study Agricultural Schemes,"To examine and assess the developments in the irrigation and agriculture sectors at the field level in the State, leaders, and representatives of Farmers' Associations from 25 States arrived in Hyderabad.

Under the leadership of Telangana State Chief Minister K Chandrashekar Rao, the agriculture sector, which was previously thought of as a loss-making industry, has quickly transformed into a profitable one.

The farmers' community in other States in the nation was increasingly calling for the implementation of the Telangana government's farmer welfare schemes and the development schemes in the agriculture and related sectors.

The entire farming community was observing Telangana, which in the 75 years of India's independent history has implemented a revolutionary action plan in the agricultural sector. The farming community has expressed interest in several development welfare schemes, such as Rythu Bandhu and Rythu Bhima, which offer crop incentives and boost confidence in farmers family, as well as Telangana government irrigation projects that provide abundant irrigation water supply for two crops and 24-hour quality free power.

To examine and assess the developments in the irrigation and agriculture sectors at the field level in the State, leaders and representatives of Farmers' Associations from 25 States arrived in Hyderabad.

Participating in this program are about 100 farmers from 25 different States, including Uttar Pradesh, Jharkhand, Odisha, Punjab, Karnataka, and others. They began a field tour to examine the growth of the irrigation and agriculture sectors in Telangana state.

Farmers' association leaders told reporters that they had come to Telangana to examine the Schemes being carried out by KCR, which is known as the farmers' ""Best Friend"". The leaders declared that they will push their respective State governments to follow Telangana's lead and implement policies and schemes for farmer welfare and agricultural development. They believed that chief ministers like KCR should also serve their respective states. It is amazing that Telangana farmers are still engaged in farming as a successful business with no losses.

Himansh, a farmer's leader from Uttar Pradesh, said that KCR's provision of Rs 10,000 per acre in Rythu Bandhu assistance and Rs 5 lakh in insurance coverage to the farmer's family represents a significant change.

He complimented the CM for giving the families of martyred farmers who gave their lives in the farmers' struggle financial support. The Association's executives complimented KCR as being not just Telangana's but also the nation's ""Best Friend”.",[],None,https://kj1bcdn.b-cdn.net/media/77074/telangana-farmers.jpg,[],[],,"['Mahabubabad', 'Kamareddy', 'Koheda', 'Warangal', 'Bela', 'Bhiknoor']","['Mahabubabad', 'Kamareddy', 'Adilabad', 'Khammam', 'Rangareddy', 'Hyderabad', 'Nizamabad']"
Delhi air pollution: Here is what CM Kejriwal said before forming govt in Punjab,Before forming the govt in Punjab Arvind Kejriwal blamed the government of neighboring states for Delhi's worsening air but now has turned his attack on the center govt. Here is a replay of what the top boss of AAP said in the past.,['Times Now'],None,"https://img.etimg.com/thumb/msid-95277683,width-1070,height-580,overlay-economictimes/photo.jpg",[],[],,"['Mahabubabad', 'Kamareddy', 'Koheda', 'Warangal', 'Bela', 'Bhiknoor']","['Mahabubabad', 'Kamareddy', 'Adilabad', 'Khammam', 'Rangareddy', 'Hyderabad', 'Nizamabad']"
Telangana Exports Spices Worth Around $200 million in 2020-21,"Turmeric is a valuable cash crop that is primarily grown for the expected profits it brings, which are backed by sentiment. It is regarded as a good omen crop, and despite its high production costs, farmers are encouraged to cultivate it on the smallest patch of land available.

Telangana, India's largest producer of turmeric and the second-largest producer of chillies, exported spices worth around $200 million in the 2020-21 fiscal year, representing a 37% CAGR (compound annual growth rate) over the past five years.

Despite producing 30% of the country's turmeric, the state contributes little to its exports. According to Drip Capital, Inc., a global trade finance company, it was chillies that drove exports from the state.

Because the terrains of Telangana and Andhra Pradesh are ideal for chilli production, the two states will account for more than 60% of the country's chilli exports in 2020-21. ""Given that Covid-19 has fueled a new wave of appreciation for Ayurveda and ethnic Indian food, the demand for convenience, and people's desire to experiment with different flavours,"" said Pushkar Mukewar, Chief Executive Officer and Founder of Drip Capital, ""Telangana spice exporters can leverage opportunities from these emerging trends to make their mark in the export market.""

""Given the medicinal value of turmeric and the global preference for beverages such as turmeric latte as immunity boosters, Telangana's turmeric exporters must stay up to date on market developments and innovate their products,"" he said.

This, he claims, will help strengthen 'Brand India' around the world and allow spice traders to better cater to international markets. Turmeric production fell by nearly one lakh tonnes last year to 11 lakh tonnes, according to trade sources, due to lower production in states such as Telangana, Tamil Nadu, and Karnataka.

Turmeric is a valuable cash crop that is primarily grown for the expected profits it brings, which are backed by sentiment. It is regarded as a good omen crop, and despite its high production costs, farmers are encouraged to cultivate it on the smallest patch of land available.

Telangana is the country's largest producer of turmeric. In Telangana, the four districts (formerly) viz. Nizamabad, Karimnagar, Warangal, and Adilabad account for approximately 90% of the state's turmeric production, and this area houses the country's important turmeric markets.",[],None,https://kj1bcdn.b-cdn.net/media/74186/h.jpg,[],[],,"['Mahabubabad', 'Kamareddy', 'Karimnagar', 'Koheda', 'Warangal', 'Bela', 'Bhiknoor']","['Mahabubabad', 'Kamareddy', 'Adilabad', 'Karimnagar', 'Khammam', 'Rangareddy', 'Hyderabad', 'Nizamabad']"
Will AAP govt in Punjab help Delhi get rid of air pollution?,"New Delhi: With the Aam Aadmi Party (AAP) set to form the government in Punjab, can Delhi expect to breathe fresh air in the winters?

Will Delhi Chief Minister Arvind Kejriwal, who has all along blamed stubble burning in neighbouring Haryana and Punjab for the air pollution in the national capital, ensure that his party’s government does not let ‘parali’ (stubble) burning add to Delhi’s problem this winter?

With a very small window available for the farmers in Punjab and Haryana between harvesting paddy and sowing of wheat, every year, the beginning of the winter season witnesses agro-waste burning in Haryana and Punjab, and the meteorological conditions bring that pollution towards Delhi.

The situation worsens further as and when the cold/fog condition aids in stagnation of the pollutants.

Perception over the years has been that it is only the ‘parali’ burning in the fields of Punjab and Haryana which is responsible for Delhi’s air pollution, whereas science has established other sources of emissions too.

Aarti Khosla, Director, Climate Trends, an advocacy NGO working on the issue of air pollution and climate change, said: “If they (AAP government) really take it as a top priority, if they can really set up some kind of a governance mechanism for better coordination quickly, it will be a good possibility that can be explored.”

AAP spokesperson Saurabh Bhardwaj said, “As we have done in Delhi, we would push for bio-decomposters in Punjab. We would think of offering subsidy or give them for free to the farmers and also include machines such as happy seeders that can help tackle the problem.”

When his attention was drawn towards the problem of collection of agro-waste from the farmers’ fields, Bhardwaj said, “We will need to work it out with the industry that utilises agro-waste to come up with products and push them to collect them from the farmers’ fields.”

Delhi Minister Satyender Jain said, “Now that AAP is in power in Punjab too, we will plan better and coordinate better.”

However, it is easier said than done as stubble burning is just one part of the larger picture. The sources of emission for Delhi include transport, power plants around Delhi, local sources, brick kilns and of course, stubble burning.

Khosla agreed that crop burning is part of the problem and said, “But when it is a problem, it is very significant in terms of contribution, as it can go to as high as 40 per cent. In terms of public perception, it captures a lot of attention as this is a very significant issue.

“So, given the enormity of the problem, addressing the complex issue of stubble burning will be a big task. It might be small in the overall picture, but in absolute terms, it is a big problem and it won’t be a bad idea if AAP can address it in some measures.”",['Indo-Asian News Service'],2022-03-11 17:34:54+00:00,https://cdn.siasat.com/wp-content/uploads/2019/12/pollution_Delhi.jpg,[],[],,"['Mahabubabad', 'Kamareddy', 'Karimnagar', 'Koheda', 'Warangal', 'Bela', 'Bhiknoor']","['Mahabubabad', 'Kamareddy', 'Adilabad', 'Karimnagar', 'Khammam', 'Rangareddy', 'Hyderabad', 'Nizamabad']"
